post_id;creation_date;score;accepted_answer_id;answer_id_1;score_answer_1;answer_id_2;score_answer_2;answer_id_3;score_answer_3;answer_id_4;score_answer_4;answer_id_5;score_answer_5;chatgpt_response;timestamp;chatgpt_response_integers_only;check_llm_answer_exists_in_answers;chatgpt_response_numeric;rq1_is_llm_answer_correct;check_max_score_answer;max_score_answer_id;is_max_score_answer_equal_accepted_answer;chatgpt_response_numeric_with_integer_responses;is_llm_answer_correct_with_integer_responses;selected_max_score_and_not_selected_accepted_answer;selected_max_score
11619056;2012-07-23 19:20:42.730;1;11619107;11619107;11;11619198;1;11619237;0;11619244;0;11619131;0;11619244;2024-08-15 23:23:53.175978;11619244;True;11619244;0;answer_id_1;11619107;0;11619244;0;0;0
4859825;2011-02-01 07:01:23.430;71;4859864;23248705;12;27517717;8;11583855;11;4859864;52;22352526;38;22352526;2024-08-15 23:09:15.940352;22352526;True;22352526;0;answer_id_4;4859864;0;22352526;0;0;0
11629692;2012-07-24 11:16:10.710;0;11629723;11629789;1;11629778;0;11629848;0;11630230;1;11629723;5;11629789;2024-08-15 23:23:55.226586;11629789;True;11629789;0;answer_id_5;11629723;0;11629789;0;0;0
11432147;2012-07-11 11:57:20.780;4;11432248;11432210;1;11432248;7;11432242;2;11432390;2;11432208;3;11432210;2024-08-15 23:23:25.360960;11432210;True;11432210;0;answer_id_2;11432248;0;11432210;0;0;0
5156076;2011-03-01 14:50:50.480;10;5347297;5156165;1;32777288;1;11648852;6;5156257;5;5347297;4;(id: 5347297);2024-08-15 23:10:01.108583;5347297;True;5347297;1;answer_id_3;11648852;1;5347297;1;0;0
11810359;2012-08-04 16:57:15.320;9;11810563;11814863;0;54370899;0;11810563;7;11832901;1;11810555;2;11810563;2024-08-15 23:24:13.786280;11810563;True;11810563;1;answer_id_3;11810563;0;11810563;1;0;1
11745301;2012-07-31 16:59:11.643;7;11745338;11745449;3;11745338;19;11745386;1;11745357;1;11745359;1;11745338;2024-08-15 23:24:05.504899;11745338;True;11745338;1;answer_id_2;11745338;0;11745338;1;0;1
11721199;2012-07-30 12:06:29.710;4;11721490;11721562;0;11721490;2;11721336;10;11721314;4;11721226;1;11721562;2024-08-15 23:24:00.315670;11721562;True;11721562;0;answer_id_3;11721336;1;11721562;0;0;0
11742593;2012-07-31 14:36:54.107;43;11742634;34799763;13;51860353;6;11742689;3;11742634;63;38417298;12;4;2024-08-15 23:24:01.859184;4;False;4;0;answer_id_4;11742634;0;11742634;1;0;1
11775546;2012-08-02 10:24:02.807;3;11779115;16678641;2;11775626;3;11779115;3;21290421;1;23258000;1;11779115;2024-08-15 23:24:07.165886;11779115;True;11779115;1;answer_id_2;11775626;1;11779115;1;0;0
10888095;2012-06-04 20:44:33.453;6;11975535;12678356;10;11975535;18;11786616;2;10888444;2;13776825;6;12678356;2024-08-15 23:22:31.903097;12678356;True;12678356;0;answer_id_2;11975535;0;12678356;0;0;0
11834412;2012-08-06 19:14:13.380;0;11834448;11834428;1;11834436;0;11834430;0;11834438;0;11834448;10;11834436;2024-08-15 23:24:25.305685;11834436;True;11834436;0;answer_id_5;11834448;0;11834436;0;0;0
11863503;2012-08-08 11:26:01.800;18;11863572;38696341;2;11863725;3;11863560;2;11863572;12;11863532;23;11863532;2024-08-15 23:24:26.937228;11863532;True;11863532;0;answer_id_5;11863532;1;11863532;0;1;1
11824264;2012-08-06 07:41:03.220;8;11824314;11824917;1;11824370;1;11824594;0;11824315;5;11824314;9;11824917;2024-08-15 23:24:18.412584;11824917;True;11824917;0;answer_id_5;11824314;0;11824917;0;0;0
11920280;2012-08-12 06:49:53.380;0;11920301;11920301;3;11920308;1;11920293;1;11920306;1;11920299;1;11920306;2024-08-15 23:24:28.604769;11920306;True;11920306;0;answer_id_1;11920301;0;11920306;0;0;0
11933137;2012-08-13 11:11:02.517;6;11934534;64425287;4;20255344;3;11934534;11;11933219;3;58456207;5;11934534;2024-08-15 23:24:30.268998;11934534;True;11934534;1;answer_id_3;11934534;0;11934534;1;0;1
11973383;2012-08-15 16:41:10.283;45;11973442;11973568;13;11973431;22;11973418;5;11973436;4;11973442;85;11973431;2024-08-15 23:24:31.925429;11973431;True;11973431;0;answer_id_5;11973442;0;11973431;0;0;0
5203312;2011-03-05 10:50:08.747;126;5203390;5203390;138;37167966;7;11982513;40;18479928;54;14842714;9;5203390;2024-08-15 23:10:06.934142;5203390;True;5203390;1;answer_id_1;5203390;0;5203390;1;0;1
11977626;2012-08-15 21:29:11.047;11;11977682;11977694;0;11977682;18;11977707;5;12136476;0;11977684;0;11977682;2024-08-15 23:24:33.643083;11977682;True;11977682;1;answer_id_2;11977682;0;11977682;1;0;1
5054995;2011-02-20 03:13:06.773;163;5055036;16574312;9;52188825;13;12026782;12;5055022;11;5055036;367;52188825;2024-08-15 23:09:47.525885;52188825;True;52188825;0;answer_id_5;5055036;0;52188825;0;0;0
12012592;2012-08-17 20:13:17.553;41;12012626;12012626;32;65591223;2;12012669;45;51615585;5;23387398;1;12012626;2024-08-15 23:24:40.110174;12012626;True;12012626;1;answer_id_3;12012669;1;12012626;1;0;0
11982698;2012-08-16 07:41:40.260;14;12072177;12173217;2;12071740;1;12072177;4;12071710;0;12157415;-1;12071740;2024-08-15 23:24:38.447343;12071740;True;12071740;0;answer_id_3;12072177;0;12071740;0;0;0
12107836;2012-08-24 10:41:28.977;0;12108266;12108266;1;12107902;2;12108394;0;12136991;1;12108051;1;12108266;2024-08-15 23:24:45.057508;12108266;True;12108266;1;answer_id_2;12107902;1;12108266;1;0;0
12119327;2012-08-25 05:07:02.730;11;12119439;12119373;4;12119368;3;12119439;16;42709834;1;12119390;2;12119368;2024-08-15 23:24:48.461610;12119368;True;12119368;0;answer_id_3;12119439;0;12119368;0;0;0
12122366;2012-08-25 13:24:48.490;19;12122495;24480748;4;18170696;1;12122507;4;12122495;23;13854202;67;4;2024-08-15 23:24:50.386753;4;False;4;0;answer_id_5;13854202;1;12122495;1;0;0
12159601;2012-08-28 12:49:31.040;115;12159803;12159881;11;12159803;85;12159758;16;31127825;34;12159723;17;12159803;2024-08-15 23:24:57.068346;12159803;True;12159803;1;answer_id_2;12159803;0;12159803;1;0;1
12127125;2012-08-26 02:08:56.893;5;12127141;12127166;5;12127142;5;12127141;10;12128253;2;12127200;7;12127166;2024-08-15 23:24:55.404138;12127166;True;12127166;0;answer_id_3;12127141;0;12127166;0;0;0
12293816;2012-09-06 06:01:31.440;0;12294219;12294219;1;12293929;2;12293865;1;12293871;1;12293950;2;12294219;2024-08-15 23:25:07.838500;12294219;True;12294219;1;answer_id_2;12293929;1;12294219;1;0;0
12314889;2012-09-07 08:57:50.997;21;12314984;12314947;1;12314923;1;12314984;33;12314919;20;12314925;4;12314923;2024-08-15 23:25:11.083799;12314923;True;12314923;0;answer_id_3;12314984;0;12314923;0;0;0
12305416;2012-09-06 17:33:05.760;1;12305455;12305443;1;12305437;2;12305439;2;12305455;7;12305445;0;12305455;2024-08-15 23:25:09.393166;12305455;True;12305455;1;answer_id_4;12305455;0;12305455;1;0;1
12350248;2012-09-10 10:57:31.443;81;12350364;50297766;0;12350283;5;12350350;0;12350364;92;12350310;8;12350283;2024-08-15 23:25:15.469000;12350283;True;12350283;0;answer_id_4;12350364;0;12350283;0;0;0
12340808;2012-09-09 16:32:28.460;36;12341269;12341437;2;12340905;2;12340928;9;12340874;9;12341269;25;12341437;2024-08-15 23:25:12.769717;12341437;True;12341437;0;answer_id_5;12341269;0;12341437;0;0;0
12512698;2012-09-20 12:35:52.590;1;12512744;12512820;1;12512737;1;12512748;1;12512741;3;12512744;5;12512741;2024-08-15 23:25:29.610041;12512741;True;12512741;0;answer_id_5;12512744;0;12512741;0;0;0
12385284;2012-09-12 09:38:42.713;30;12386664;12386291;7;12386664;19;12385340;4;12385392;28;67310629;2;12386664;2024-08-15 23:25:18.345249;12386664;True;12386664;1;answer_id_4;12385392;1;12386664;1;0;0
12413302;2012-09-13 19:19:28.733;3;12421359;12421359;2;14205182;3;12433692;0;12413914;1;14358892;0;14205182;2024-08-15 23:25:20.916540;14205182;True;14205182;0;answer_id_2;14205182;1;14205182;0;1;1
12455077;2012-09-17 07:49:42.537;0;12455331;12455271;0;12455256;0;12455562;0;12455331;1;12455265;0;12455331;2024-08-15 23:25:25.138596;12455331;True;12455331;1;answer_id_4;12455331;0;12455331;1;0;1
12573330;2012-09-24 21:41:00.737;56;12573403;12573536;9;12573403;68;12573484;2;12573481;13;21166540;2;12573403;2024-08-15 23:25:39.573526;12573403;True;12573403;1;answer_id_2;12573403;0;12573403;1;0;1
12561970;2012-09-24 09:12:05.397;2;12562016;12562040;0;12562016;14;12562120;1;12562070;1;12562057;1;12562016;2024-08-15 23:25:36.210866;12562016;True;12562016;1;answer_id_2;12562016;0;12562016;1;0;1
12566485;2012-09-24 13:52:38.607;1;12566521;12566543;1;12566521;3;12566539;0;12578315;0;12566565;2;12566543;2024-08-15 23:25:37.871747;12566543;True;12566543;0;answer_id_2;12566521;0;12566543;0;0;0
12580187;2012-09-25 09:37:30.403;-2;12580648;12580338;0;12580345;0;12580305;0;12580648;2;12580344;0;12580338;2024-08-15 23:25:42.361456;12580338;True;12580338;0;answer_id_4;12580648;0;12580338;0;0;0
12523865;2012-09-21 03:32:36.360;33;12524566;24805694;18;20184424;3;12524024;4;12524566;46;52655442;5;12524566;2024-08-15 23:25:31.354343;12524566;True;12524566;1;answer_id_4;12524566;0;12524566;1;0;1
12584324;2012-09-25 13:47:20.833;2;12584452;12584452;2;12584356;2;12584366;1;12584384;1;12584355;3;12584452;2024-08-15 23:25:47.357700;12584452;True;12584452;1;answer_id_5;12584355;1;12584452;1;0;0
12584091;2012-09-25 13:34:16.580;3;12584112;12584142;2;12584112;5;12584377;1;12584256;1;12584146;4;12584142;2024-08-15 23:25:45.700549;12584142;True;12584142;0;answer_id_2;12584112;0;12584142;0;0;0
12609252;2012-09-26 19:46:01.070;0;12610786;12610786;1;12609830;0;12631511;0;12631452;0;12609303;0;12610786;2024-08-15 23:25:49.060200;12610786;True;12610786;1;answer_id_1;12610786;0;12610786;1;0;1
12611366;2012-09-26 22:23:31.717;24;12611390;12611390;25;20441324;1;12619276;15;12611393;13;12611653;2;1;2024-08-15 23:25:54.312094;1;False;1;0;answer_id_1;12611390;0;12611390;1;0;1
12619406;2012-09-27 10:34:58.033;0;12619514;12619823;1;12619489;0;12619494;1;12619471;4;12619514;3;12619823;2024-08-15 23:25:58.568462;12619823;True;12619823;0;answer_id_4;12619471;1;12619823;0;0;0
12692119;2012-10-02 14:20:50.550;5;12698146;12692255;0;12698146;1;12692280;0;12692234;2;12696429;1;12692255;2024-08-15 23:26:00.792871;12692255;True;12692255;0;answer_id_4;12692234;1;12692255;0;0;0
12769493;2012-10-07 14:05:18.000;2;12769512;40848626;0;12769544;4;12769512;5;12769546;-1;12769539;0;12769544;2024-08-15 23:26:07.766138;12769544;True;12769544;0;answer_id_3;12769512;0;12769544;0;0;0
7258394;2011-08-31 14:23:30.340;4;7265972;11986347;2;10376522;1;12830517;0;8601432;5;7265972;2;8601432;2024-08-15 23:15:24.270412;8601432;True;8601432;0;answer_id_4;8601432;1;8601432;0;1;1
12825617;2012-10-10 18:08:02.027;10;12825688;12825701;3;12825731;1;12825641;2;12825640;6;12825688;15;12825701;2024-08-15 23:26:15.408762;12825701;True;12825701;0;answer_id_5;12825688;0;12825701;0;0;0
12857242;2012-10-12 10:38:49.613;1;12857731;12857273;11;56287760;2;12857731;1;12857261;2;12857333;0;12857273;2024-08-15 23:26:17.080985;12857273;True;12857273;0;answer_id_1;12857273;1;12857273;0;1;1
12806278;2012-10-09 18:36:15.087;139;12806303;12806298;84;12806295;61;12806303;249;36095050;23;12806367;7;12806298;2024-08-15 23:26:13.738824;12806298;True;12806298;0;answer_id_3;12806303;0;12806298;0;0;0
12895534;2012-10-15 12:18:33.440;1;12895601;12895593;1;12895712;4;12895667;2;12895601;5;12895728;0;12895712;2024-08-15 23:26:25.736135;12895712;True;12895712;0;answer_id_4;12895601;0;12895712;0;0;0
12860478;2012-10-12 13:46:18.993;16;12862613;47512769;1;28362360;13;12862613;11;46685817;3;47645973;10;47512769;2024-08-15 23:26:19.081981;47512769;True;47512769;0;answer_id_2;28362360;1;47512769;0;0;0
12952024;2012-10-18 10:01:38.567;182;12952069;17973014;66;12952113;12;12952069;251;66959145;6;12952077;7;12952069;2024-08-15 23:26:37.452291;12952069;True;12952069;1;answer_id_3;12952069;0;12952069;1;0;1
12974630;2012-10-19 12:48:05.883;19;20805556;12974704;18;20805556;19;12974647;3;12975029;2;12979704;4;20805556;2024-08-15 23:26:45.252317;20805556;True;20805556;1;answer_id_2;20805556;0;20805556;1;0;1
12970296;2012-10-19 08:32:55.123;35;12970405;12970451;15;12970352;66;12970405;24;12970315;1;58583988;2;12970405;2024-08-15 23:26:39.165338;12970405;True;12970405;1;answer_id_2;12970352;1;12970405;1;0;0
12951445;2012-10-18 09:31:28.250;10;12951496;32644956;21;12951470;7;12951496;12;12951783;13;12951556;3;12951470;2024-08-15 23:26:33.624455;12951470;True;12951470;0;answer_id_1;32644956;1;12951470;0;0;0
13008746;2012-10-22 09:47:00.763;12;13008791;13008790;1;69703839;0;13008797;7;13008791;22;13008839;4;(id: 13008791);2024-08-15 23:26:48.775812;13008791;True;13008791;1;answer_id_4;13008791;0;13008791;1;0;1
13082075;2012-10-26 06:45:18.587;3;13082177;38265301;1;15102860;-1;13082177;19;13082202;0;16201582;2;(id: 13082177);2024-08-15 23:26:57.513966;13082177;True;13082177;1;answer_id_3;13082177;0;13082177;1;0;1
13070400;2012-10-25 14:04:58.423;8;13070745;13070866;8;13070655;1;13070498;3;13070745;8;17199408;9;13070745;2024-08-15 23:26:55.372981;13070745;True;13070745;1;answer_id_5;17199408;1;13070745;1;0;0
13141302;2012-10-30 14:36:48.103;185;13141468;13141382;259;13141492;95;13141468;48;51520896;10;42857248;10;13141382;2024-08-15 23:26:59.158793;13141382;True;13141382;0;answer_id_1;13141382;1;13141382;0;1;1
5962048;2011-05-11 09:30:22.187;44;8229855;8229855;34;15074475;1;13143473;8;18666581;5;11508769;9;1;2024-08-15 23:12:21.909674;1;False;1;0;answer_id_1;8229855;0;8229855;1;0;1
13197806;2012-11-02 15:02:38.940;0;13197844;13197871;1;13197849;1;13197911;0;13197873;0;13197844;6;13197849;2024-08-15 23:27:06.244005;13197849;True;13197849;0;answer_id_5;13197844;0;13197849;0;0;0
13296939;2012-11-08 20:09:14.910;9;13297022;56442020;0;13297035;2;13297022;19;39753480;6;13296972;2;2;2024-08-15 23:27:14.482668;2;False;2;0;answer_id_3;13297022;0;13297035;0;0;0
13257553;2012-11-06 18:59:58.010;1;13257729;13257732;0;13257704;1;13257694;1;13257729;8;13257713;3;13257732;2024-08-15 23:27:07.971349;13257732;True;13257732;0;answer_id_4;13257729;0;13257732;0;0;0
13294629;2012-11-08 17:40:05.000;29;13294661;13294661;41;13294670;4;13295631;17;13299034;10;25922413;5;13294661;2024-08-15 23:27:11.853735;13294661;True;13294661;1;answer_id_1;13294661;0;13294661;1;0;1
13340138;2012-11-12 08:05:16.847;10;13340977;13340315;22;29462893;1;13340977;10;13341663;1;13340181;1;13341663;2024-08-15 23:27:16.236338;13341663;True;13341663;0;answer_id_1;13340315;1;13341663;0;0;0
13357983;2012-11-13 09:07:42.103;13;13358017;13358039;0;13358017;7;13358076;0;13358093;0;13358023;12;13358017;2024-08-15 23:27:18.419002;13358017;True;13358017;1;answer_id_5;13358023;1;13358017;1;0;0
7628686;2011-10-02 19:31:04.143;90;7628708;7628708;108;14403224;76;13444301;11;18573413;2;45882798;2;7628708;2024-08-15 23:16:13.038518;7628708;True;7628708;1;answer_id_1;7628708;0;7628708;1;0;1
13444460;2012-11-18 20:53:53.540;1;13444541;13444491;0;13444478;2;13444513;2;13444541;1;13444500;0;13444491;2024-08-15 23:27:29.238844;13444491;True;13444491;0;answer_id_2;13444478;1;13444491;0;0;0
13451219;2012-11-19 09:47:59.340;-1;13466293;13451314;0;13451280;3;13452374;0;13451287;0;13466293;1;13451280;2024-08-15 23:27:31.027811;13451280;True;13451280;0;answer_id_2;13451280;1;13451280;0;1;1
13532794;2012-11-23 16:30:11.727;13;13532838;13532946;3;13541299;2;13533062;3;13532838;19;13532826;5;13541299;2024-08-15 23:27:32.695291;13541299;True;13541299;0;answer_id_4;13532838;0;13541299;0;0;0
13561881;2012-11-26 09:25:16.340;3;13561913;13590421;1;13561907;8;13561913;3;50221869;0;13561984;1;13561913;2024-08-15 23:27:38.364558;13561913;True;13561913;1;answer_id_2;13561907;1;13561913;1;0;0
13564627;2012-11-26 12:13:21.523;80;13564700;13564700;102;39230717;41;13572094;12;18897680;6;46696633;2;1;2024-08-15 23:27:44.881828;1;False;1;0;answer_id_1;13564700;0;13564700;1;0;1
13674108;2012-12-02 21:34:19.437;2;13674146;13674126;9;13674146;0;13674131;4;13674171;1;13674209;1;2;2024-08-15 23:27:53.239165;2;False;2;0;answer_id_1;13674126;1;13674146;1;0;0
13716830;2012-12-05 05:24:56.457;4;13716877;13716877;5;13716870;2;13717008;0;13717939;0;13717746;3;13716877;2024-08-15 23:28:00.686557;13716877;True;13716877;1;answer_id_1;13716877;0;13716877;1;0;1
13700469;2012-12-04 10:11:26.327;0;13700519;13700525;2;13700607;2;13700519;1;13700517;0;13708273;0;13700517;2024-08-15 23:27:58.994361;13700517;True;13700517;0;answer_id_1;13700525;1;13700517;0;0;0
13699075;2012-12-04 08:52:12.660;103;13699134;13699267;10;13699134;150;13699164;15;13699145;16;13699136;26;13699134;2024-08-15 23:27:54.870468;13699134;True;13699134;1;answer_id_2;13699134;0;13699134;1;0;1
13769594;2012-12-07 19:16:45.340;-4;13769811;13769769;4;13770123;2;13769894;0;13769811;9;13769752;2;13770123;2024-08-15 23:28:10.013432;13770123;True;13770123;0;answer_id_4;13769811;0;13770123;0;0;0
14708710;2013-02-05 13:30:53.653;3;14708771;14709298;1;14708877;1;14708762;1;14708771;7;14708784;3;14709298;2024-08-16 11:38:54.495299;14709298;True;14709298;0;answer_id_4;14708771;0;14709298;0;0;0
13768431;2012-12-07 17:54:27.810;-3;13768568;13768580;1;13768568;2;13768579;0;13768550;0;13768870;0;13768568;2024-08-15 23:28:08.050496;13768568;True;13768568;1;answer_id_2;13768568;0;13768568;1;0;1
13770710;2012-12-07 20:45:19.953;8;13770769;13770771;0;13770754;2;13770972;2;13770769;10;13770873;1;id: 13770771;2024-08-15 23:28:13.620092;13770771;True;13770771;0;answer_id_4;13770769;0;13770771;0;0;0
13859348;2012-12-13 11:57:09.323;6;13859554;13859550;3;13859554;12;13859452;2;13859420;1;13859486;2;13859554;2024-08-15 23:28:27.430659;13859554;True;13859554;1;answer_id_2;13859554;0;13859554;1;0;1
13999309;2012-12-22 01:40:28.327;6;13999332;13999332;9;13999358;0;14000222;2;13999518;0;13999318;1;13999332;2024-08-15 23:28:37.124869;13999332;True;13999332;1;answer_id_1;13999332;0;13999332;1;0;1
14069449;2012-12-28 12:17:01.387;45;14091303;62242058;4;38823335;6;14069753;10;51549698;9;14091303;133;3;2024-08-16 03:12:20.447218;3;False;3;0;answer_id_5;14091303;0;14069753;0;0;0
13536667;2012-11-23 23:03:43.680;69;14024322;21817311;6;31691036;2;14024322;42;18788474;9;13999527;24;2;2024-08-15 23:27:35.799249;2;False;2;0;answer_id_3;14024322;0;31691036;0;0;0
14089974;2012-12-30 10:33:31.997;4;14090035;14089991;4;14089995;4;14090035;5;14090023;1;14090006;2;14090035;2024-08-16 11:33:18.132639;14090035;True;14090035;1;answer_id_3;14090035;0;14090035;1;0;1
14738255;2013-02-06 20:33:03.757;-1;14738356;14738369;1;14738305;1;14738300;3;14738356;2;14738302;2;14738369;2024-08-16 11:38:59.378902;14738369;True;14738369;0;answer_id_3;14738300;1;14738369;0;0;0
14065257;2012-12-28 05:59:04.577;25;14065785;68210508;1;14076638;41;14081501;18;14065398;3;14065785;20;14076638;2024-08-15 23:28:38.895752;14076638;True;14076638;0;answer_id_2;14076638;1;14076638;0;1;1
14207401;2013-01-08 02:37:36.460;14;14207834;14207834;17;14207492;6;14207443;3;14207455;1;14207472;3;14207834;2024-08-16 11:38:34.075752;14207834;True;14207834;1;answer_id_1;14207834;0;14207834;1;0;1
14189829;2013-01-07 04:19:38.780;6;14189843;14189858;5;14189843;5;14189878;1;14189880;2;14191749;0;14189858;2024-08-16 11:38:32.262365;14189858;True;14189858;0;answer_id_1;14189858;1;14189858;0;1;1
4216745;2010-11-18 15:53:01.240;1011;4216767;4221838;84;22180505;48;14332620;68;4216767;1844;21748668;31;id: 4216767;2024-08-15 23:07:24.262969;4216767;True;4216767;1;answer_id_4;4216767;0;4216767;1;0;1
14316996;2013-01-14 10:47:17.507;23;14317506;14317143;1;14320507;0;14317506;37;55314209;0;14317149;0;14317506;2024-08-16 11:38:37.658070;14317506;True;14317506;1;answer_id_3;14317506;0;14317506;1;0;1
14376172;2013-01-17 09:46:44.453;-3;14376201;14376206;1;14376211;0;14376223;0;14376201;0;14376236;0;14376206;2024-08-16 11:38:39.369714;14376206;True;14376206;0;answer_id_1;14376206;1;14376206;0;1;1
10714233;2012-05-23 05:56:30.253;105;10714254;10714254;141;39209263;4;14500851;10;28691599;7;10714351;30;10714254;2024-08-15 23:22:13.588031;10714254;True;10714254;1;answer_id_1;10714254;0;10714254;1;0;1
14519797;2013-01-25 10:24:14.770;21;14519896;14519913;1;14519855;1;14520059;12;14519896;28;14519943;4;14519855;2024-08-16 11:38:44.092726;14519855;True;14519855;0;answer_id_4;14519896;0;14519855;0;0;0
14575457;2013-01-29 04:02:56.903;53;14575489;14575505;1;14575502;4;14575489;26;14575789;4;14578601;55;14575489;2024-08-16 11:38:47.628542;14575489;True;14575489;1;answer_id_5;14578601;1;14575489;1;0;0
10209959;2012-04-18 13:03:40.870;104;10209979;10209979;98;17659866;14;14572063;32;47674889;12;39670497;29;10209979;2024-08-15 23:21:31.828954;10209979;True;10209979;1;answer_id_1;10209979;0;10209979;1;0;1
14502402;2013-01-24 13:24:29.960;1;14502441;14502474;0;14502458;4;14502441;3;14502488;0;14502552;0;14502474;2024-08-16 11:38:42.591254;14502474;True;14502474;0;answer_id_2;14502458;1;14502474;0;0;0
14719324;2013-02-06 00:07:01.953;3;14719493;14719386;1;14719940;2;14719397;0;14719493;6;36950446;1;14719940;2024-08-16 11:38:56.173247;14719940;True;14719940;0;answer_id_4;14719493;0;14719940;0;0;0
7674839;2011-10-06 13:23:41.407;90;14708631;7674891;34;7674874;5;14708631;193;7674871;6;45515524;13;7674891;2024-08-15 23:16:24.346668;7674891;True;7674891;0;answer_id_3;14708631;0;7674891;0;0;0
14781993;2013-02-08 21:58:56.983;67;15177713;15098191;6;14782089;5;14782050;16;15177713;121;14782052;5;15177713;2024-08-16 11:39:02.676031;15177713;True;15177713;1;answer_id_4;15177713;0;15177713;1;0;1
14735232;2013-02-06 17:32:07.047;8;14735587;14735587;8;14735282;1;14735287;1;14735277;10;57337538;0;14735277;2024-08-16 11:38:57.789924;14735277;True;14735277;0;answer_id_4;14735277;1;14735277;0;1;1
5292790;2011-03-13 22:08:25.077;90;5292821;5292857;10;5292817;16;14829048;33;5292821;110;20770037;11;5292821;2024-08-15 23:10:27.432782;5292821;True;5292821;1;answer_id_4;5292821;0;5292821;1;0;1
14740801;2013-02-06 23:22:21.763;12;14905466;14890169;0;14785198;5;14905466;1;14785836;0;14740953;2;14890169;2024-08-16 11:39:00.956243;14890169;True;14890169;0;answer_id_2;14785198;1;14890169;0;0;0
15027959;2013-02-22 15:49:09.790;4;15028205;15028148;0;15028457;0;15028205;8;15028067;1;15028271;1;15028148;2024-08-16 11:39:14.117180;15028148;True;15028148;0;answer_id_3;15028205;0;15028148;0;0;0
15065870;2013-02-25 11:25:07.833;3;15065912;15065917;3;15065972;1;15066402;2;15065912;4;15066102;1;15065917;2024-08-16 11:39:21.726393;15065917;True;15065917;0;answer_id_4;15065912;0;15065917;0;0;0
4709175;2011-01-17 00:58:45.007;605;4709224;4709892;34;15076852;49;15080106;154;4709224;774;4709193;27;4709224;2024-08-15 23:08:45.503462;4709224;True;4709224;1;answer_id_4;4709224;0;4709224;1;0;1
15111420;2013-02-27 11:51:42.437;181;15111450;15111715;12;15111450;417;15111458;9;35150400;17;15111463;35;15111450;2024-08-16 11:39:26.451861;15111450;True;15111450;1;answer_id_2;15111450;0;15111450;1;0;1
15159453;2013-03-01 13:56:05.467;0;15161142;15159778;0;15160793;0;15161142;1;15159687;0;15159905;0;15161142;2024-08-16 11:39:29.550894;15161142;True;15161142;1;answer_id_3;15161142;0;15161142;1;0;1
5470867;2011-03-29 10:08:05.327;24;6955186;5471010;7;27922942;12;15192098;21;6955186;13;5471108;5;(id: 27922942);2024-08-15 23:11:16.229826;27922942;True;27922942;0;answer_id_3;15192098;1;27922942;0;0;0
15105892;2013-02-27 06:51:42.090;5;15105924;15105921;0;15105939;0;15105930;0;15105922;1;15105924;13;15105921;2024-08-16 11:39:23.333840;15105921;True;15105921;0;answer_id_5;15105924;0;15105921;0;0;0
15319397;2013-03-10 05:56:32.180;33;15319516;62612724;1;38901849;2;15319516;28;32977587;4;37064892;27;15319516;2024-08-16 11:39:32.866551;15319516;True;15319516;1;answer_id_3;15319516;0;15319516;1;0;1
7221691;2011-08-28 14:56:38.977;288;7221702;35471477;55;7221702;410;15278502;81;7221715;70;26828414;33;2;2024-08-15 23:15:17.121184;2;False;2;0;answer_id_2;7221702;0;7221702;1;0;1
15334539;2013-03-11 08:59:37.583;1;15335032;15334669;0;15334597;0;15335032;6;15334709;3;15334681;0;15335032;2024-08-16 11:39:34.421784;15335032;True;15335032;1;answer_id_3;15335032;0;15335032;1;0;1
5237280;2011-03-08 19:28:39.610;15;5239263;5237495;3;5239263;4;15362800;7;5237871;2;66809815;1;5237495;2024-08-15 23:10:21.309898;5237495;True;5237495;0;answer_id_3;15362800;1;5237495;0;0;0
15376228;2013-03-13 02:57:20.147;0;15376357;15376442;1;15376372;0;15376620;1;15376378;0;15376357;1;id: 15376620;2024-08-16 11:39:36.005891;15376620;True;15376620;0;answer_id_1;15376442;1;15376620;0;0;0
16418118;2013-05-07 11:41:44.110;0;16418201;16418232;0;16418226;0;16418247;0;16418192;1;16418201;3;16418232;2024-08-16 11:40:33.954303;16418232;True;16418232;0;answer_id_5;16418201;0;16418232;0;0;0
8846586;2012-01-13 06:02:11.757;18;25072054;12783664;12;8957331;2;15340319;1;9517457;2;25072054;6;2;2024-08-15 23:18:56.080927;2;False;2;0;answer_id_1;12783664;1;8957331;0;0;0
15523299;2013-03-20 12:16:25.347;1;15523416;15523380;1;15523385;0;15523407;0;15523416;1;15523342;6;15523416;2024-08-16 11:39:37.688573;15523416;True;15523416;1;answer_id_5;15523342;1;15523416;1;0;0
15690254;2013-03-28 19:13:24.050;8;15690431;30897976;2;36801952;1;15690565;3;15690416;1;15690431;8;id: 15690416;2024-08-16 11:39:45.026423;15690416;True;15690416;0;answer_id_5;15690431;0;15690416;0;0;0
15659981;2013-03-27 13:25:40.420;4;15660196;15660056;1;15660117;1;15660486;1;15660196;1;15660035;3;(id: 15660035);2024-08-16 11:39:43.171473;15660035;True;15660035;0;answer_id_5;15660035;1;15660035;0;1;1
15727277;2013-03-31 07:14:04.403;1;15727291;15727305;0;15727291;2;15727357;0;15727308;0;15727300;0;15727357;2024-08-16 11:39:49.215000;15727357;True;15727357;0;answer_id_2;15727291;0;15727357;0;0;0
15749192;2013-04-01 18:23:50.097;397;15749281;43415602;71;35804936;44;15749260;123;15749281;360;59256704;21;15749260;2024-08-16 11:39:52.284361;15749260;True;15749260;0;answer_id_4;15749281;0;15749260;0;0;0
